city,year_x,min_mag,max_mag,frequency,july2020,july2021,july2022,july2023,july2024,july2025
socorro,2025,1.3,4.3,160,24168,24551,24934,25320,25709,26097
sogod,2020,1.8,4.3,14,39756,40663,41558,42441,43314,44171
sogod,2021,2.3,4.6,30,39756,40663,41558,42441,43314,44171
sogod,2023,1.6,4.2,34,39756,40663,41558,42441,43314,44171
sogod,2024,1.3,3.4,22,39756,40663,41558,42441,43314,44171
sogod,2025,1.4,3.2,30,39756,40663,41558,42441,43314,44171
solana,2024,1.7,1.7,1,88420,89479,90489,91452,92369,93235
solano,2021,2.2,2.2,1,62380,62830,63236,63598,63916,64189
solsona,2020,2.0,2.9,6,24985,25131,25266,25391,25505,25610
solsona,2021,1.9,3.3,4,24985,25131,25266,25391,25505,25610
solsona,2022,1.4,3.4,14,24985,25131,25266,25391,25505,25610
solsona,2023,1.5,2.8,9,24985,25131,25266,25391,25505,25610
solsona,2024,1.6,3.7,16,24985,25131,25266,25391,25505,25610
solsona,2025,1.5,4.0,8,24985,25131,25266,25391,25505,25610
south ubian,2020,4.2,4.4,2,24831,24553,24259,23947,23619,23274
south ubian,2021,4.8,4.8,1,24831,24553,24259,23947,23619,23274
south ubian,2022,4.2,4.8,2,24831,24553,24259,23947,23619,23274
south ubian,2023,4.4,4.4,2,24831,24553,24259,23947,23619,23274
south ubian,2024,3.0,4.7,4,24831,24553,24259,23947,23619,23274
south ubian,2025,4.6,4.6,1,24831,24553,24259,23947,23619,23274
south upi,2020,1.5,3.7,16,43045,43581,44100,44602,45087,45553
south upi,2021,1.6,2.7,3,43045,43581,44100,44602,45087,45553
south upi,2022,2.1,2.7,3,43045,43581,44100,44602,45087,45553
south upi,2023,1.7,1.7,2,43045,43581,44100,44602,45087,45553
south upi,2024,1.5,2.6,5,43045,43581,44100,44602,45087,45553
south upi,2025,1.7,2.3,3,43045,43581,44100,44602,45087,45553
sual,2020,2.0,2.4,3,36881,37394,37893,38378,38850,39307
sual,2021,1.7,1.7,2,36881,37394,37893,38378,38850,39307
sual,2022,1.5,2.2,7,36881,37394,37893,38378,38850,39307
sual,2023,1.2,3.1,10,36881,37394,37893,38378,38850,39307
sual,2024,1.4,2.7,10,36881,37394,37893,38378,38850,39307
sual,2025,1.5,3.2,7,36881,37394,37893,38378,38850,39307
subic,2020,1.6,2.1,2,120618,123483,126231,128861,131379,133774
subic,2021,1.8,1.8,1,120618,123483,126231,128861,131379,133774
subic,2022,1.4,1.4,1,120618,123483,126231,128861,131379,133774
subic,2024,1.4,3.4,2,120618,123483,126231,128861,131379,133774
subic,2025,1.8,2.6,2,120618,123483,126231,128861,131379,133774
sudipen,2022,1.8,2.0,2,17490,17545,17590,17624,17647,17660
sudipen,2023,2.0,2.0,1,17490,17545,17590,17624,17647,17660
sugpon,2020,2.3,3.3,3,5376,5545,5716,5890,6068,6247
sugpon,2022,1.8,2.5,5,5376,5545,5716,5890,6068,6247
sugpon,2023,1.7,1.7,1,5376,5545,5716,5890,6068,6247
sugpon,2024,1.6,3.1,3,5376,5545,5716,5890,6068,6247
sugpon,2025,1.7,2.0,4,5376,5545,5716,5890,6068,6247
sulat,2020,2.7,3.7,4,15464,15482,15499,15517,15534,15552
sulat,2021,3.3,3.6,2,15464,15482,15499,15517,15534,15552
sulat,2022,1.5,4.0,20,15464,15482,15499,15517,15534,15552
sulat,2023,1.6,4.0,15,15464,15482,15499,15517,15534,15552
sulat,2024,1.7,4.6,25,15464,15482,15499,15517,15534,15552
sulat,2025,1.5,4.4,27,15464,15482,15499,15517,15534,15552
sulop,2020,1.7,4.0,64,35066,35369,35674,35982,36294,36606
sulop,2021,1.8,3.9,4,35066,35369,35674,35982,36294,36606
sulop,2022,2.0,3.1,5,35066,35369,35674,35982,36294,36606
sulop,2023,2.3,2.3,1,35066,35369,35674,35982,36294,36606
sulop,2024,1.8,3.9,5,35066,35369,35674,35982,36294,36606
sulop,2025,2.0,3.5,8,35066,35369,35674,35982,36294,36606
sultan mastura,2024,1.5,1.5,1,23123,23265,23396,23514,23620,23713
sumilao,2022,3.5,3.5,1,29122,29361,29579,29777,29955,30112
sumilao,2024,1.5,1.7,2,29122,29361,29579,29777,29955,30112
sumilao,2025,1.9,1.9,2,29122,29361,29579,29777,29955,30112
sumisip,2020,1.6,1.6,1,45677,46501,47334,48176,49029,49888
surallah,2020,1.7,1.8,2,91840,93117,94321,95455,96521,97512
surallah,2021,2.0,2.0,1,91840,93117,94321,95455,96521,97512
surallah,2022,2.6,3.2,2,91840,93117,94321,95455,96521,97512
surallah,2023,2.5,5.0,9,91840,93117,94321,95455,96521,97512
surallah,2024,1.5,3.7,8,91840,93117,94321,95455,96521,97512
surallah,2025,1.8,3.9,3,91840,93117,94321,95455,96521,97512
suyo,2020,2.1,2.1,1,12132,12259,12381,12499,12613,12722
suyo,2021,2.4,2.4,1,12132,12259,12381,12499,12613,12722
suyo,2022,1.7,4.8,11,12132,12259,12381,12499,12613,12722
suyo,2023,2.6,2.8,2,12132,12259,12381,12499,12613,12722
suyo,2024,1.7,2.7,2,12132,12259,12381,12499,12613,12722
suyo,2025,1.6,1.6,1,12132,12259,12381,12499,12613,12722
t'boli,2020,1.6,2.9,15,104359,106863,109326,111749,114140,116484
t'boli,2021,1.9,4.2,9,104359,106863,109326,111749,114140,116484
t'boli,2022,2.7,2.7,1,104359,106863,109326,111749,114140,116484
t'boli,2023,1.5,3.5,10,104359,106863,109326,111749,114140,116484
t'boli,2024,1.3,2.9,25,104359,106863,109326,111749,114140,116484
t'boli,2025,1.6,3.7,6,104359,106863,109326,111749,114140,116484
taal,2020,1.6,3.6,11,61052,62017,62985,63955,64931,65907
tabango,2021,1.9,1.9,1,36005,36383,36764,37147,37535,37924
tabango,2022,2.6,2.6,1,36005,36383,36764,37147,37535,37924
tabango,2023,2.5,2.5,1,36005,36383,36764,37147,37535,37924
tabango,2024,1.6,2.2,2,36005,36383,36764,37147,37535,37924
tabango,2025,1.5,2.6,10,36005,36383,36764,37147,37535,37924
tabina,2020,1.5,3.9,36,25380,25421,25454,25478,25493,25499
tabina,2021,1.5,3.7,26,25380,25421,25454,25478,25493,25499
tabina,2022,1.8,4.9,31,25380,25421,25454,25478,25493,25499
tabina,2023,1.5,4.9,33,25380,25421,25454,25478,25493,25499
tabina,2024,1.2,2.8,27,25380,25421,25454,25478,25493,25499
tabina,2025,1.6,4.7,25,25380,25421,25454,25478,25493,25499
tabogon,2020,2.6,3.4,5,45440,46744,48046,49348,50653,51953
tabogon,2021,2.2,2.2,1,45440,46744,48046,49348,50653,51953
tabogon,2022,1.7,1.7,1,45440,46744,48046,49348,50653,51953
tabogon,2023,2.5,2.5,1,45440,46744,48046,49348,50653,51953
tabogon,2024,2.1,2.3,2,45440,46744,48046,49348,50653,51953
tabogon,2025,1.4,3.8,7,45440,46744,48046,49348,50653,51953
tabontabon,2025,2.8,2.8,1,12497,12777,13063,13355,13654,13957
tabuelan,2020,2.7,2.7,1,29104,29785,30457,31122,31779,32427
tabuelan,2022,2.3,2.3,2,29104,29785,30457,31122,31779,32427
tabuelan,2023,2.8,2.8,1,29104,29785,30457,31122,31779,32427
tabuelan,2024,2.6,2.6,1,29104,29785,30457,31122,31779,32427
tabuelan,2025,1.7,3.2,7,29104,29785,30457,31122,31779,32427
tadian,2022,1.8,1.8,1,19556,19579,19598,19613,19626,19634
tadian,2024,1.8,2.6,2,19556,19579,19598,19613,19626,19634
tadian,2025,2.6,2.6,1,19556,19579,19598,19613,19626,19634
taft,2020,1.7,4.1,5,20567,20921,21280,21645,22017,22393
taft,2021,1.8,2.2,4,20567,20921,21280,21645,22017,22393
taft,2022,1.5,3.8,8,20567,20921,21280,21645,22017,22393
taft,2023,1.9,3.2,6,20567,20921,21280,21645,22017,22393
taft,2024,1.4,4.4,12,20567,20921,21280,21645,22017,22393
taft,2025,1.5,4.2,19,20567,20921,21280,21645,22017,22393
tagapul-an,2021,3.1,3.1,1,8994,9087,9177,9262,9344,9421
tagapul-an,2022,2.8,2.8,1,8994,9087,9177,9262,9344,9421
tagapul-an,2023,2.8,2.8,1,8994,9087,9177,9262,9344,9421
tagapul-an,2025,1.6,2.4,4,8994,9087,9177,9262,9344,9421
tagaytay city,2020,1.5,4.0,35,79023,80059,80910,81574,82054,82346
tagbina,2020,2.2,3.2,5,42195,42825,43437,44032,44610,45169
tagbina,2021,1.8,3.7,9,42195,42825,43437,44032,44610,45169
tagbina,2022,1.7,3.2,12,42195,42825,43437,44032,44610,45169
tagbina,2023,1.5,3.6,27,42195,42825,43437,44032,44610,45169
tagbina,2024,1.3,4.6,64,42195,42825,43437,44032,44610,45169
tagbina,2025,1.4,2.9,18,42195,42825,43437,44032,44610,45169
tagkawayan,2020,1.8,1.8,1,52767,52899,53014,53110,53188,53248
tagkawayan,2021,1.8,2.5,2,52767,52899,53014,53110,53188,53248
tagkawayan,2022,2.0,3.4,4,52767,52899,53014,53110,53188,53248
tagkawayan,2023,1.4,2.0,4,52767,52899,53014,53110,53188,53248
tagkawayan,2024,1.6,3.1,5,52767,52899,53014,53110,53188,53248
tagkawayan,2025,2.0,3.0,6,52767,52899,53014,53110,53188,53248
tago,2020,1.8,3.8,4,36469,36633,36773,36891,36986,37057
tago,2021,1.5,2.7,7,36469,36633,36773,36891,36986,37057
tago,2022,1.9,3.3,8,36469,36633,36773,36891,36986,37057
tago,2023,1.5,3.7,20,36469,36633,36773,36891,36986,37057
tago,2024,1.5,4.3,43,36469,36633,36773,36891,36986,37057
tago,2025,1.1,4.8,36,36469,36633,36773,36891,36986,37057
tagoloan,2021,2.3,2.3,2,14649,14909,15161,15405,15641,15869
tagoloan,2023,2.1,2.3,4,14649,14909,15161,15405,15641,15869
tagoloan ii,2020,1.9,1.9,1,12385,12648,12917,13193,13475,13762
tagoloan ii,2022,2.1,3.0,3,12385,12648,12917,13193,13475,13762
tagoloan ii,2024,1.7,2.6,3,12385,12648,12917,13193,13475,13762
tagoloan ii,2025,1.6,2.6,6,12385,12648,12917,13193,13475,13762
tagudin,2020,2.0,2.0,1,40359,40525,40672,40801,40912,41004
tagudin,2021,2.0,2.4,3,40359,40525,40672,40801,40912,41004
tagudin,2022,2.0,2.7,5,40359,40525,40672,40801,40912,41004
tagudin,2023,1.3,2.4,8,40359,40525,40672,40801,40912,41004
tagudin,2024,2.0,2.7,2,40359,40525,40672,40801,40912,41004
tagudin,2025,1.4,1.7,3,40359,40525,40672,40801,40912,41004
talacogon,2020,1.7,3.7,20,39258,39372,39464,39533,39579,39603
talacogon,2021,1.8,4.4,44,39258,39372,39464,39533,39579,39603
talacogon,2022,1.8,4.2,22,39258,39372,39464,39533,39579,39603
talacogon,2023,1.7,2.8,9,39258,39372,39464,39533,39579,39603
talacogon,2024,1.5,5.3,30,39258,39372,39464,39533,39579,39603
talacogon,2025,1.4,4.8,41,39258,39372,39464,39533,39579,39603
talaingod,2023,1.7,3.4,6,28560,28747,28922,29085,29237,29376
talaingod,2024,1.6,3.3,9,28560,28747,28922,29085,29237,29376
talaingod,2025,1.7,2.7,4,28560,28747,28922,29085,29237,29376
talakag,2020,2.7,3.1,2,74759,75235,75657,76025,76340,76600
talakag,2021,2.3,3.0,4,74759,75235,75657,76025,76340,76600
talakag,2022,1.8,4.1,4,74759,75235,75657,76025,76340,76600
talakag,2023,2.1,2.9,3,74759,75235,75657,76025,76340,76600
talakag,2024,2.0,3.3,5,74759,75235,75657,76025,76340,76600
talakag,2025,1.4,2.8,13,74759,75235,75657,76025,76340,76600
talalora,2024,2.1,2.1,1,8238,8261,8280,8294,8303,8307
talavera,2021,2.0,2.0,1,137692,140464,143290,146169,149109,152094
talavera,2022,2.2,2.2,1,137692,140464,143290,146169,149109,152094
talayan,2022,2.1,2.1,1,35774,37009,38265,39544,40847,42168
talibon,2020,2.0,2.0,1,71433,72161,72830,73439,73990,74480
talibon,2021,2.0,3.0,6,71433,72161,72830,73439,73990,74480
talibon,2022,1.6,2.2,3,71433,72161,72830,73439,73990,74480
talibon,2023,2.0,2.0,1,71433,72161,72830,73439,73990,74480
talibon,2024,1.6,2.4,2,71433,72161,72830,73439,73990,74480
talibon,2025,1.6,1.9,2,71433,72161,72830,73439,73990,74480
talisay,2020,1.2,3.9,84,51213,52470,53748,55045,56366,57703
talisay,2021,2.9,2.9,2,51213,52470,53748,55045,56366,57703
talisay,2025,1.4,1.7,4,51213,52470,53748,55045,56366,57703
talitay,2022,1.9,1.9,1,15511,15621,15723,15818,15904,15982
talitay,2023,2.0,2.1,2,15511,15621,15723,15818,15904,15982
talitay,2024,1.4,1.4,1,15511,15621,15723,15818,15904,15982
talugtug,2023,1.5,1.5,1,26475,27051,27639,28238,28852,29475
talugtug,2025,1.6,1.9,3,26475,27051,27639,28238,28852,29475
talusan,2025,1.9,1.9,1,34667,35612,36553,37491,38428,39359
tambulig,2020,2.3,2.3,1,36648,36713,36766,36806,36834,36848
tambulig,2022,2.1,2.1,1,36648,36713,36766,36806,36834,36848
tampakan,2020,1.7,3.5,11,42081,42493,42868,43206,43508,43773
tampakan,2021,2.1,2.1,1,42081,42493,42868,43206,43508,43773
tampakan,2023,2.7,2.7,1,42081,42493,42868,43206,43508,43773
tampakan,2024,2.1,2.7,4,42081,42493,42868,43206,43508,43773
tampilisan,2023,2.0,2.0,1,24904,24998,25081,25154,25218,25272
tampilisan,2024,1.6,3.0,2,24904,24998,25081,25154,25218,25272
tampilisan,2025,1.6,3.3,3,24904,24998,25081,25154,25218,25272
tanauan,2022,2.6,2.6,1,59297,60204,61123,62053,62998,63952
tanay,2024,1.1,2.1,2,136426,140463,144589,148802,153115,157504
tangalan,2023,1.4,1.4,1,23371,23628,23872,24103,24322,24527
tantangan,2020,1.6,2.8,13,45688,46063,46397,46689,46942,47153
tantangan,2024,2.5,3.3,2,45688,46063,46397,46689,46942,47153
tanudan,2023,2.8,2.8,1,10212,10344,10474,10601,10728,10851
tanudan,2024,1.6,2.3,2,10212,10344,10474,10601,10728,10851
tanudan,2025,1.5,3.2,6,10212,10344,10474,10601,10728,10851
tapaz,2022,2.7,2.7,1,54583,55279,55984,56700,57429,58166
tapaz,2023,2.8,2.8,1,54583,55279,55984,56700,57429,58166
tapaz,2025,2.3,2.8,3,54583,55279,55984,56700,57429,58166
tarangnan,2021,2.4,2.4,1,25539,25608,25662,25702,25727,25738
tarangnan,2022,2.7,2.7,1,25539,25608,25662,25702,25727,25738
tarangnan,2025,1.7,1.7,1,25539,25608,25662,25702,25727,25738
tarragona,2020,1.7,4.5,147,27197,27331,27444,27536,27607,27656
tarragona,2021,1.5,5.6,370,27197,27331,27444,27536,27607,27656
tarragona,2022,1.8,6.0,181,27197,27331,27444,27536,27607,27656
tarragona,2023,1.6,4.8,176,27197,27331,27444,27536,27607,27656
tarragona,2024,1.6,4.9,178,27197,27331,27444,27536,27607,27656
tarragona,2025,1.3,5.2,183,27197,27331,27444,27536,27607,27656
tayasan,2020,1.8,3.3,8,36226,36334,36428,36505,36568,36616
tayasan,2021,1.8,3.5,10,36226,36334,36428,36505,36568,36616
tayasan,2022,1.7,1.9,3,36226,36334,36428,36505,36568,36616
tayasan,2023,1.5,1.5,1,36226,36334,36428,36505,36568,36616
tayasan,2024,1.5,2.3,3,36226,36334,36428,36505,36568,36616
tayasan,2025,1.9,1.9,1,36226,36334,36428,36505,36568,36616
taysan,2020,1.5,2.3,2,40535,41040,41544,42046,42547,43045
taysan,2025,1.5,1.5,1,40535,41040,41544,42046,42547,43045
tayum,2022,1.4,7.0,425,14754,14799,14840,14876,14908,14936
tayum,2023,1.4,3.6,14,14754,14799,14840,14876,14908,14936
tayum,2024,1.6,3.2,2,14754,14799,14840,14876,14908,14936
tayum,2025,1.5,1.8,2,14754,14799,14840,14876,14908,14936
teresa,2020,2.3,2.3,1,67976,70059,72143,74230,76324,78415
teresa,2025,2.8,2.8,1,67976,70059,72143,74230,76324,78415
ternate,2020,1.9,1.9,1,27395,28347,29330,30344,31392,32468
ternate,2023,1.5,1.5,1,27395,28347,29330,30344,31392,32468
ternate,2024,1.7,1.7,1,27395,28347,29330,30344,31392,32468
tiaong,2020,2.4,2.4,1,107922,109391,110795,112136,113416,114628
tiaong,2025,1.9,1.9,1,107922,109391,110795,112136,113416,114628
tibiao,2021,2.6,4.0,2,28733,29101,29457,29802,30135,30455
tibiao,2023,2.0,2.9,4,28733,29101,29457,29802,30135,30455
tibiao,2024,1.8,4.7,11,28733,29101,29457,29802,30135,30455
tibiao,2025,1.3,4.2,14,28733,29101,29457,29802,30135,30455
tigaon,2020,1.8,2.4,2,60901,62000,63081,64146,65197,66229
tigaon,2024,2.0,2.0,1,60901,62000,63081,64146,65197,66229
tigbao,2021,1.5,1.5,1,22028,22226,22418,22605,22786,22960
tigbao,2022,1.5,2.0,5,22028,22226,22418,22605,22786,22960
tigbao,2023,1.5,1.8,3,22028,22226,22418,22605,22786,22960
tigbao,2024,2.0,2.2,3,22028,22226,22418,22605,22786,22960
tigbao,2025,1.8,2.0,3,22028,22226,22418,22605,22786,22960
tigbauan,2020,2.5,2.5,1,65725,66298,66818,67286,67703,68067
tigbauan,2023,1.6,2.3,2,65725,66298,66818,67286,67703,68067
tigbauan,2024,2.4,2.7,2,65725,66298,66818,67286,67703,68067
tigbauan,2025,1.6,2.3,3,65725,66298,66818,67286,67703,68067
tinambac,2020,1.5,3.6,6,71691,72427,73128,73794,74426,75022
tinambac,2021,1.8,2.7,3,71691,72427,73128,73794,74426,75022
tinambac,2022,1.5,1.5,1,71691,72427,73128,73794,74426,75022
tinambac,2024,1.7,1.7,1,71691,72427,73128,73794,74426,75022
tineg,2020,1.7,2.9,8,5451,5521,5590,5658,5726,5792
tineg,2021,1.5,3.5,19,5451,5521,5590,5658,5726,5792
tineg,2022,1.3,4.1,95,5451,5521,5590,5658,5726,5792
tineg,2023,1.5,3.6,29,5451,5521,5590,5658,5726,5792
tineg,2024,1.5,3.8,23,5451,5521,5590,5658,5726,5792
tineg,2025,1.4,3.0,23,5451,5521,5590,5658,5726,5792
tinglayan,2021,1.4,1.4,1,13120,13157,13190,13218,13241,13260
tinglayan,2022,2.3,2.3,1,13120,13157,13190,13218,13241,13260
tinglayan,2023,3.2,3.2,1,13120,13157,13190,13218,13241,13260
tingloy,2020,1.5,3.5,38,18898,19090,19281,19469,19657,19841
tingloy,2021,1.5,4.5,35,18898,19090,19281,19469,19657,19841
tingloy,2022,1.4,4.4,24,18898,19090,19281,19469,19657,19841
tingloy,2023,1.3,2.9,26,18898,19090,19281,19469,19657,19841
tingloy,2024,1.5,4.9,35,18898,19090,19281,19469,19657,19841
tingloy,2025,1.3,2.9,45,18898,19090,19281,19469,19657,19841
tinoc,2020,2.1,2.1,1,18049,18346,18639,18930,19219,19504
tinoc,2022,1.7,3.4,8,18049,18346,18639,18930,19219,19504
tinoc,2023,1.8,2.4,4,18049,18346,18639,18930,19219,19504
tinoc,2024,1.6,3.0,4,18049,18346,18639,18930,19219,19504
tinoc,2025,1.4,2.3,8,18049,18346,18639,18930,19219,19504
titay,2022,1.6,2.6,4,52145,52525,52865,53163,53421,53638
titay,2024,1.4,1.4,2,52145,52525,52865,53163,53421,53638
tiwi,2020,2.0,4.5,5,56041,56533,56991,57415,57806,58162
tiwi,2022,1.7,1.7,1,56041,56533,56991,57415,57806,58162
tiwi,2023,1.9,2.7,12,56041,56533,56991,57415,57806,58162
tiwi,2024,1.4,2.8,6,56041,56533,56991,57415,57806,58162
tiwi,2025,1.6,2.1,3,56041,56533,56991,57415,57806,58162
toboso,2025,1.4,3.4,10,42861,42959,43040,43102,43146,43171
toledo city,2020,2.5,2.5,1,182142,183931,185514,186891,188066,189030
tolosa,2023,2.0,2.0,1,24009,24677,25363,26066,26788,27525
tolosa,2024,2.1,3.7,2,24009,24677,25363,26066,26788,27525
tomas oppus,2020,1.4,1.9,2,17397,17564,17732,17902,18075,18249
tomas oppus,2021,2.4,2.6,2,17397,17564,17732,17902,18075,18249
tomas oppus,2023,2.2,3.4,2,17397,17564,17732,17902,18075,18249
tomas oppus,2024,1.9,3.8,14,17397,17564,17732,17902,18075,18249
tomas oppus,2025,1.9,2.6,3,17397,17564,17732,17902,18075,18249
tongkil,2023,2.4,3.1,2,30797,32315,33889,35521,37215,38961
tongkil,2024,2.3,3.1,6,30797,32315,33889,35521,37215,38961
tongkil,2025,3.1,3.1,1,30797,32315,33889,35521,37215,38961
torrijos,2020,1.8,3.1,5,31655,31895,32138,32384,32634,32888
torrijos,2021,2.3,3.0,4,31655,31895,32138,32384,32634,32888
torrijos,2022,2.0,2.8,6,31655,31895,32138,32384,32634,32888
torrijos,2023,1.7,2.3,4,31655,31895,32138,32384,32634,32888
torrijos,2024,2.0,3.2,6,31655,31895,32138,32384,32634,32888
torrijos,2025,1.6,2.6,12,31655,31895,32138,32384,32634,32888
trento,2020,1.9,1.9,1,54484,55000,55489,55951,56387,56796
trento,2021,1.9,1.9,1,54484,55000,55489,55951,56387,56796
trento,2022,1.7,2.2,4,54484,55000,55489,55951,56387,56796
trento,2023,1.5,2.9,11,54484,55000,55489,55951,56387,56796
trento,2024,1.1,3.3,28,54484,55000,55489,55951,56387,56796
trento,2025,1.5,2.6,11,54484,55000,55489,55951,56387,56796
trinidad,2022,2.3,2.3,1,34486,34898,35276,35620,35931,36207
trinidad,2024,1.5,1.5,1,34486,34898,35276,35620,35931,36207
trinidad,2025,1.5,1.5,1,34486,34898,35276,35620,35931,36207
tuao,2022,1.8,1.8,1,65485,66175,66827,67441,68020,68558
tuao,2023,1.8,2.3,2,65485,66175,66827,67441,68020,68558
tuao,2024,1.5,4.4,6,65485,66175,66827,67441,68020,68558
tuao,2025,1.5,1.5,1,65485,66175,66827,67441,68020,68558
tuba,2020,2.0,2.0,2,51368,52018,52633,53211,53754,54260
tuba,2021,1.8,2.8,6,51368,52018,52633,53211,53754,54260
tuba,2022,1.9,2.9,5,51368,52018,52633,53211,53754,54260
tuba,2023,1.3,2.9,8,51368,52018,52633,53211,53754,54260
tuba,2025,2.0,2.1,2,51368,52018,52633,53211,53754,54260
tubajon,2020,1.8,2.2,2,8681,8748,8810,8868,8920,8967
tubajon,2023,2.2,2.2,1,8681,8748,8810,8868,8920,8967
tubajon,2024,1.6,1.6,1,8681,8748,8810,8868,8920,8967
tubajon,2025,2.7,3.3,2,8681,8748,8810,8868,8920,8967
tubao,2020,2.0,3.0,3,30306,30577,30831,31068,31290,31494
tubao,2021,2.1,2.1,1,30306,30577,30831,31068,31290,31494
tubao,2025,2.2,2.4,2,30306,30577,30831,31068,31290,31494
tubaran,2025,1.8,3.2,4,16431,16797,17171,17554,17946,18345
tubay,2020,1.8,2.8,7,29747,30758,31781,32814,33862,34918
tubay,2021,2.3,2.3,1,29747,30758,31781,32814,33862,34918
tubay,2022,1.7,4.3,4,29747,30758,31781,32814,33862,34918
tubay,2023,4.0,4.0,1,29747,30758,31781,32814,33862,34918
tubay,2024,1.5,1.5,1,29747,30758,31781,32814,33862,34918
tubay,2025,1.8,2.8,2,29747,30758,31781,32814,33862,34918
tubigon,2021,1.6,1.6,1,46639,46774,46902,47025,47143,47255
tubigon,2022,2.2,2.2,1,46639,46774,46902,47025,47143,47255
tubigon,2024,1.6,2.5,2,46639,46774,46902,47025,47143,47255
tublay,2020,2.0,2.0,1,18791,18929,19052,19160,19252,19329
tublay,2021,2.1,2.1,1,18791,18929,19052,19160,19252,19329
tublay,2022,1.5,2.8,4,18791,18929,19052,19160,19252,19329
tublay,2023,2.0,2.0,1,18791,18929,19052,19160,19252,19329
tublay,2025,2.4,3.1,2,18791,18929,19052,19160,19252,19329
tubo,2020,1.9,3.1,7,5739,5742,5743,5742,5740,5736
tubo,2021,1.9,2.6,5,5739,5742,5743,5742,5740,5736
tubo,2022,1.4,3.2,68,5739,5742,5743,5742,5740,5736
tubo,2023,1.5,2.8,11,5739,5742,5743,5742,5740,5736
tubo,2024,1.3,3.2,8,5739,5742,5743,5742,5740,5736
tubo,2025,1.9,3.3,5,5739,5742,5743,5742,5740,5736
tubod,2020,2.9,2.9,1,15796,16132,16472,16816,17165,17518
tubod,2022,1.9,3.2,5,15796,16132,16472,16816,17165,17518
tubod,2023,1.8,2.8,3,15796,16132,16472,16816,17165,17518
tubod,2024,1.7,3.2,7,15796,16132,16472,16816,17165,17518
tubod,2025,2.3,2.6,2,15796,16132,16472,16816,17165,17518
tubungan,2023,2.9,2.9,2,23034,23135,23217,23279,23321,23344
tubungan,2024,3.1,3.1,1,23034,23135,23217,23279,23321,23344
tubungan,2025,2.5,2.7,2,23034,23135,23217,23279,23321,23344
tuburan,2020,2.2,2.2,2,68635,69464,70245,70979,71668,72307
tuburan,2022,1.9,1.9,2,68635,69464,70245,70979,71668,72307
tuburan,2023,1.9,1.9,2,68635,69464,70245,70979,71668,72307
tuburan,2024,2.6,3.1,4,68635,69464,70245,70979,71668,72307
tuburan,2025,1.9,2.8,18,68635,69464,70245,70979,71668,72307
tudela,2020,2.2,2.2,4,12785,13076,13362,13645,13924,14198
tudela,2022,1.9,2.4,6,12785,13076,13362,13645,13924,14198
tudela,2023,1.8,4.0,6,12785,13076,13362,13645,13924,14198
tudela,2024,1.2,2.6,16,12785,13076,13362,13645,13924,14198
tudela,2025,1.4,1.4,2,12785,13076,13362,13645,13924,14198
tukuran,2021,2.6,2.6,1,40519,40623,40714,40792,40855,40905
